Date,Open,High,Low,Close,Adj Close,Volume
2016-06-14,49.900002,50.099998,49.570000,49.830002,45.003269,42577100
2016-06-15,49.779999,50.119999,49.689999,49.689999,44.876823,33757600
2016-06-16,49.520000,50.470001,49.509998,50.389999,45.509007,31188600
2016-06-17,50.410000,50.430000,49.820000,50.130001,45.274208,45710500
2016-06-20,50.639999,50.830002,50.029999,50.070000,45.220009,35607900
2016-06-21,50.200001,51.430000,50.160000,51.189999,46.231518,34097800
2016-06-22,51.080002,51.459999,50.950001,50.990002,46.050900,28816800
2016-06-23,51.279999,52.060001,51.150002,51.910000,46.881783,29028800
2016-06-24,49.810001,50.939999,49.520000,49.830002,45.003269,133503000
2016-06-27,49.099998,49.150002,48.040001,48.430000,43.738880,50216300
2016-06-28,48.919998,49.470001,48.669998,49.439999,44.651035,38140700
2016-06-29,49.910000,50.720001,49.799999,50.540001,45.644485,31304000
2016-06-30,50.720001,51.299999,50.500000,51.169998,46.213467,28527800
2016-07-01,51.130001,51.720001,51.070000,51.160000,46.204437,21400400
2016-07-05,50.830002,51.279999,50.740002,51.169998,46.213467,24806400
2016-07-06,50.779999,51.540001,50.389999,51.380001,46.403130,28167500
2016-07-07,51.419998,51.610001,51.070000,51.380001,46.403130,19585200
2016-07-08,51.730000,52.360001,51.549999,52.299999,47.234016,28391000
2016-07-11,52.500000,52.830002,52.470001,52.590000,47.495937,22269200
2016-07-12,52.939999,53.400002,52.790001,53.209999,48.055851,27317600
2016-07-13,53.560001,53.860001,53.180000,53.509998,48.326809,25356800
2016-07-14,53.840000,53.990002,53.580002,53.740002,48.534523,24545500
2016-07-15,53.950001,54.000000,53.209999,53.700001,48.498409,32024400
2016-07-18,53.700001,54.340000,53.549999,53.959999,48.733215,31433900
2016-07-19,53.709999,53.900002,52.930000,53.090000,47.947479,53336500
2016-07-20,56.150002,56.840000,55.529999,55.910000,50.494331,89893300
2016-07-21,55.980000,56.230000,55.759998,55.799999,50.394997,32776700
2016-07-22,56.080002,56.630001,55.779999,56.570000,51.090401,32157200
2016-07-25,56.470001,56.740002,56.259998,56.730000,51.234917,25610600
2016-07-26,56.520000,57.290001,56.509998,56.759998,51.261990,28079000
2016-07-27,56.610001,56.799999,56.110001,56.189999,50.747196,32327500
2016-07-28,56.000000,56.369999,55.720001,56.209999,50.765282,37550400
2016-07-29,56.259998,56.759998,56.049999,56.680000,51.189747,30558700
2016-08-01,56.599998,56.750000,56.139999,56.580002,51.099426,26003400
2016-08-02,56.849998,56.900002,56.310001,56.580002,51.099426,35122000
2016-08-03,56.680000,57.110001,56.490002,56.970001,51.451660,22075600
2016-08-04,56.799999,57.520000,56.669998,57.389999,51.830982,26587700
2016-08-05,57.650002,58.209999,57.450001,57.959999,52.345768,29335200
2016-08-08,58.060001,58.090000,57.779999,58.060001,52.436081,19473500
2016-08-09,58.169998,58.500000,58.020000,58.200001,52.562511,16920700
2016-08-10,58.160000,58.320000,57.820000,58.020000,52.399944,15756900
2016-08-11,58.029999,58.450001,58.029999,58.299999,52.652821,18162300
2016-08-12,58.029999,58.189999,57.619999,57.939999,52.327694,21655200
2016-08-15,58.009998,58.500000,57.959999,58.119999,52.490261,19283900
2016-08-16,57.610001,57.619999,57.270000,57.439999,52.199455,20523500
2016-08-17,57.540001,57.680000,57.230000,57.560001,52.308495,18856400
2016-08-18,57.419998,57.700001,57.270000,57.599998,52.344852,14214300
2016-08-19,57.430000,57.730000,57.200001,57.619999,52.363037,17271000
2016-08-22,57.599998,57.750000,57.259998,57.669998,52.408470,15221900
2016-08-23,57.900002,58.180000,57.849998,57.889999,52.608398,18732400
2016-08-24,57.799999,58.040001,57.720001,57.950001,52.662926,18151500
2016-08-25,57.880001,58.290001,57.779999,58.169998,52.862862,18552600
2016-08-26,58.279999,58.700001,57.689999,58.029999,52.735622,20971200
2016-08-29,58.180000,58.599998,58.099998,58.099998,52.799232,16417200
2016-08-30,57.980000,58.189999,57.610001,57.889999,52.608398,16930200
2016-08-31,57.650002,57.799999,57.299999,57.459999,52.217636,20860300
2016-09-01,57.009998,57.820000,57.009998,57.590000,52.335781,26075400
2016-09-02,57.669998,58.189999,57.419998,57.669998,52.408470,18900500
2016-09-06,57.779999,57.799999,57.209999,57.610001,52.353943,16278400
2016-09-07,57.470001,57.840000,57.410000,57.660000,52.399395,17493400
2016-09-08,57.630001,57.790001,57.180000,57.430000,52.190369,20146100
2016-09-09,56.790001,57.520000,56.209999,56.209999,51.081680,35113900
2016-09-12,56.000000,57.209999,55.610001,57.049999,51.845036,29303000
2016-09-13,56.500000,56.650002,56.049999,56.529999,51.372482,30130200
2016-09-14,56.389999,56.630001,56.029999,56.259998,51.127102,24062500
2016-09-15,56.150002,57.349998,55.980000,57.189999,51.972260,26847000
2016-09-16,57.630001,57.630001,56.750000,57.250000,52.026794,44607000
2016-09-19,57.270000,57.750000,56.849998,56.930000,51.735989,20937100
2016-09-20,57.349998,57.349998,56.750000,56.810001,51.626938,17384000
2016-09-21,57.509998,57.849998,57.080002,57.759998,52.490265,33707300
2016-09-22,57.919998,58.000000,57.630001,57.820000,52.544788,19822200
2016-09-23,57.869999,57.910000,57.380001,57.430000,52.190369,19955300
2016-09-26,57.080002,57.139999,56.830002,56.900002,51.708714,21688700
2016-09-27,56.930000,58.060001,56.680000,57.950001,52.662926,28065100
2016-09-28,57.880001,58.060001,57.669998,58.029999,52.735622,20536400
2016-09-29,57.810001,58.169998,57.209999,57.400002,52.163101,25463500
2016-09-30,57.570000,57.770000,57.340000,57.599998,52.344852,29910800
2016-10-03,57.410000,57.549999,57.060001,57.419998,52.181271,19189500
2016-10-04,57.270000,57.599998,56.970001,57.240002,52.017700,20085900
2016-10-05,57.290001,57.959999,57.259998,57.639999,52.381214,16726400
2016-10-06,57.740002,57.860001,57.279999,57.740002,52.472084,16212600
2016-10-07,57.849998,57.980000,57.419998,57.799999,52.526611,20089000
2016-10-10,57.910000,58.389999,57.869999,58.040001,52.744717,18196500
2016-10-11,57.889999,58.020000,56.889999,57.189999,51.972260,26497400
2016-10-12,57.110001,57.270000,56.400002,57.110001,51.899559,22177500
2016-10-13,56.700001,57.299999,56.320000,56.919998,51.726887,25313700
2016-10-14,57.119999,57.740002,57.119999,57.419998,52.181271,27402500
2016-10-17,57.360001,57.459999,56.869999,57.220001,51.999535,23830000
2016-10-18,57.529999,57.950001,57.410000,57.660000,52.399395,19149500
2016-10-19,57.470001,57.840000,57.400002,57.529999,52.281246,22878400
2016-10-20,57.500000,57.520000,56.660000,57.250000,52.026794,49455600
2016-10-21,60.279999,60.450001,59.490002,59.660000,54.216915,80032200
2016-10-24,59.939999,61.000000,59.930000,61.000000,55.434658,54067000
2016-10-25,60.849998,61.369999,60.799999,60.990002,55.425575,35137200
2016-10-26,60.810001,61.200001,60.470001,60.630001,55.098423,29911600
2016-10-27,60.610001,60.830002,60.090000,60.099998,54.616768,28479900
2016-10-28,60.009998,60.520000,59.580002,59.869999,54.407761,33574700
2016-10-31,60.160000,60.419998,59.919998,59.919998,54.453194,26434700
2016-11-01,59.970001,60.020000,59.250000,59.799999,54.344139,24533000
2016-11-02,59.820000,59.930000,59.299999,59.430000,54.007896,22147000
2016-11-03,59.529999,59.639999,59.110001,59.209999,53.807976,21600400
2016-11-04,58.650002,59.279999,58.520000,58.709999,53.353592,28697000
2016-11-07,59.779999,60.520000,59.779999,60.419998,54.907574,31664800
2016-11-08,60.549999,60.779999,60.150002,60.470001,54.953018,22935400
2016-11-09,60.000000,60.590000,59.200001,60.169998,54.680382,49632500
2016-11-10,60.480000,60.490002,57.630001,58.700001,53.344498,57822400
2016-11-11,58.230000,59.119999,58.009998,59.020000,53.635307,38767800
2016-11-14,59.020000,59.080002,57.279999,58.119999,52.817417,41328400
2016-11-15,58.330002,59.490002,58.320000,58.869999,53.860409,35904100
2016-11-16,58.939999,59.660000,58.810001,59.650002,54.574032,27332500
2016-11-17,60.410000,60.950001,59.970001,60.639999,55.479782,32132700
2016-11-18,60.779999,61.139999,60.299999,60.349998,55.214470,27686300
2016-11-21,60.500000,60.970001,60.419998,60.860001,55.681065,19652600
2016-11-22,60.980000,61.259998,60.810001,61.119999,55.918934,23206700
2016-11-23,61.009998,61.099998,60.250000,60.400002,55.260212,21848900
2016-11-25,60.299999,60.529999,60.130001,60.529999,55.379143,8409600
